NO,Row Labels, M ,F,R,L,P,NM,NF,NR,NL,NP
296,MAA, Rp324.375,00 ,8,64,517,63,05,0,010,0,034,0,088,0,710,0,130
297,MAAG, Rp380.000,00 ,1,461,0,0,00,0,012,0,000,0,636,0,000,0,000
298,MAB, Rp557.142,86 ,7,317,197,51,21,0,018,0,029,0,437,0,271,0,106
299,MAD, Rp340.000,00 ,1,188,0,0,00,0,011,0,000,0,259,0,000,0,000
300,MAF, Rp300.000,00 ,6,206,432,84,13,0,009,0,024,0,284,0,593,0,174
301,MAG, Rp170.000,00 ,1,325,0,0,00,0,005,0,000,0,448,0,000,0,000
302,MAH, Rp343.333,33 ,6,22,492,105,08,0,011,0,024,0,030,0,676,0,217
303,MAK, Rp170.000,00 ,1,17,0,0,00,0,005,0,000,0,023,0,000,0,000
304,MAKZ, Rp170.000,00 ,1,44,0,0,00,0,005,0,000,0,061,0,000,0,000
305,MAN, Rp380.000,00 ,1,561,0,0,00,0,012,0,000,0,774,0,000,0,000
306,MAS, Rp630.000,00 ,2,11,217,0,00,0,020,0,005,0,015,0,298,0,000
307,MAT, Rp365.000,00 ,2,299,0,0,00,0,012,0,005,0,412,0,000,0,000
308,MATE, Rp380.000,00 ,1,298,0,0,00,0,012,0,000,0,411,0,000,0,000
309,MB, Rp160.952,38 ,21,3,574,86,79,0,005,0,097,0,004,0,788,0,179
310,MBA, Rp144.000,00 ,4,43,77,28,92,0,004,0,014,0,059,0,106,0,060
311,MBAF, Rp380.000,00 ,1,90,0,0,00,0,012,0,000,0,124,0,000,0,000
312,MBN, Rp1.245.000,00 ,2,214,32,0,00,0,041,0,005,0,295,0,044,0,000
313,MCK, Rp1.065.000,00 ,2,173,4,0,00,0,035,0,005,0,239,0,005,0,000
314,MD, Rp744.166,67 ,6,24,695,79,87,0,024,0,024,0,033,0,955,0,165
315,MDA, Rp380.000,00 ,1,573,0,0,00,0,012,0,000,0,790,0,000,0,000
316,MDE, Rp155.000,00 ,2,78,0,0,00,0,005,0,005,0,108,0,000,0,000
317,MDP, Rp215.000,00 ,2,24,0,0,00,0,007,0,005,0,033,0,000,0,000
318,ME, Rp135.000,00 ,2,183,0,0,00,0,004,0,005,0,252,0,000,0,000
319,MEAA, Rp36.000,00 ,1,183,0,0,00,0,001,0,000,0,252,0,000,0,000
320,MEQ, Rp365.000,00 ,2,271,0,0,00,0,012,0,005,0,374,0,000,0,000
321,MF, Rp1.130.000,00 ,10,415,296,42,43,0,037,0,043,0,572,0,407,0,088
322,MFA, Rp527.500,00 ,6,50,536,64,17,0,017,0,024,0,069,0,736,0,133
323,MFAR, Rp380.000,00 ,1,124,0,0,00,0,012,0,000,0,171,0,000,0,000
324,MFAS, Rp4.880.000,00 ,1,587,0,0,00,0,163,0,000,0,810,0,000,0,000
325,MFG, Rp385.000,00 ,1,466,0,0,00,0,012,0,000,0,643,0,000,0,000
326,MFZ, Rp365.000,00 ,2,278,0,0,00,0,012,0,005,0,383,0,000,0,000
327,MG, Rp388.750,00 ,4,56,645,171,82,0,012,0,014,0,077,0,886,0,355
328,MGA, Rp375.000,00 ,2,276,0,0,00,0,012,0,005,0,381,0,000,0,000
329,MH, Rp451.750,00 ,12,238,456,44,63,0,014,0,053,0,328,0,626,0,092
330,MHA, Rp273.333,33 ,6,173,342,84,09,0,008,0,024,0,239,0,470,0,174
331,MHB, Rp380.000,00 ,1,557,0,0,00,0,012,0,000,0,768,0,000,0,000
332,MHF, Rp330.000,00 ,3,250,180,127,28,0,010,0,010,0,345,0,247,0,263
333,MHNI, Rp380.000,00 ,1,328,0,0,00,0,012,0,000,0,452,0,000,0,000
334,MHP, Rp200.000,00 ,1,104,0,0,00,0,006,0,000,0,143,0,000,0,000
335,MHW, Rp240.000,00 ,1,331,0,0,00,0,007,0,000,0,457,0,000,0,000
336,MI, Rp321.250,00 ,4,73,530,147,36,0,010,0,014,0,101,0,728,0,305
337,MIA, Rp265.000,00 ,4,26,509,245,00,0,008,0,014,0,036,0,699,0,507
338,MJ, Rp5.313.333,33 ,3,462,154,69,30,0,177,0,010,0,637,0,212,0,143
339,MJA, Rp247.500,00 ,4,148,104,60,04,0,008,0,014,0,204,0,143,0,124
340,MK, Rp295.000,00 ,7,39,642,156,52,0,009,0,029,0,054,0,882,0,324
341,MKA, Rp380.000,00 ,1,471,0,0,00,0,012,0,000,0,650,0,000,0,000
342,MKF, Rp273.333,33 ,3,415,0,0,00,0,008,0,010,0,572,0,000,0,000
343,ML, Rp221.666,67 ,6,12,592,126,34,0,007,0,024,0,017,0,813,0,261
344,MLH, Rp170.000,00 ,1,321,0,0,00,0,005,0,000,0,443,0,000,0,000
345,MLP, Rp170.000,00 ,2,232,18,0,00,0,005,0,005,0,320,0,025,0,000
346,MLR, Rp170.000,00 ,1,305,0,0,00,0,005,0,000,0,421,0,000,0,000
347,MM, Rp90.000,00 ,1,638,0,0,00,0,002,0,000,0,880,0,000,0,000
348,MN, Rp461.666,67 ,6,93,597,79,90,0,015,0,024,0,128,0,820,0,165
349,MNH, Rp730.000,00 ,1,89,0,0,00,0,024,0,000,0,123,0,000,0,000
350,MNM, Rp222.500,00 ,4,103,616,181,54,0,007,0,014,0,142,0,846,0,375
351,MNS, Rp380.000,00 ,1,45,0,0,00,0,012,0,000,0,062,0,000,0,000
352,MO, Rp373.333,33 ,3,44,69,4,95,0,012,0,010,0,061,0,095,0,010
353,MOZ, Rp225.000,00 ,1,197,0,0,00,0,007,0,000,0,272,0,000,0,000
354,MP, Rp180.000,00 ,2,64,589,0,00,0,005,0,005,0,088,0,809,0,000
355,MQ, Rp263.333,33 ,3,428,205,126,57,0,008,0,010,0,590,0,282,0,262
356,MR, Rp260.845,07 ,71,7,718,17,31,0,008,0,338,0,010,0,986,0,036
357,MRA, Rp380.000,00 ,1,237,0,0,00,0,012,0,000,0,327,0,000,0,000
358,MRAF, Rp80.000,00 ,1,69,0,0,00,0,002,0,000,0,095,0,000,0,000
359,MRB, Rp380.000,00 ,1,368,0,0,00,0,012,0,000,0,508,0,000,0,000
360,MRF, Rp380.000,00 ,1,410,0,0,00,0,012,0,000,0,566,0,000,0,000
361,MRH, Rp380.000,00 ,1,108,0,0,00,0,012,0,000,0,149,0,000,0,000
362,MRM, Rp385.000,00 ,2,191,0,0,00,0,012,0,005,0,263,0,000,0,000
363,MRN, Rp380.000,00 ,1,104,0,0,00,0,012,0,000,0,143,0,000,0,000
364,MRW, Rp730.000,00 ,1,383,0,0,00,0,024,0,000,0,528,0,000,0,000
365,MS, Rp198.846,15 ,26,23,685,21,55,0,006,0,121,0,032,0,941,0,045
366,MSH, Rp170.000,00 ,1,356,0,0,00,0,005,0,000,0,491,0,000,0,000
367,MSI, Rp170.000,00 ,1,311,0,0,00,0,005,0,000,0,429,0,000,0,000
368,MSM, Rp222.500,00 ,4,329,109,20,03,0,007,0,014,0,454,0,150,0,041
369,MSMM, Rp170.000,00 ,5,197,175,17,08,0,005,0,019,0,272,0,240,0,035
370,MSO, Rp365.000,00 ,2,54,0,0,00,0,012,0,005,0,074,0,000,0,000
371,MSPA, Rp47.500,00 ,2,115,225,0,00,0,001,0,005,0,159,0,309,0,000
372,MT, Rp730.000,00 ,1,566,0,0,00,0,024,0,000,0,781,0,000,0,000
373,MTC, Rp488.000,00 ,5,407,321,133,12,0,016,0,019,0,561,0,441,0,275
374,MTR, Rp380.000,00 ,1,426,0,0,00,0,012,0,000,0,588,0,000,0,000
375,MUA, Rp380.000,00 ,1,558,0,0,00,0,012,0,000,0,770,0,000,0,000
376,MUAQ, Rp365.000,00 ,2,200,0,0,00,0,012,0,005,0,276,0,000,0,000
377,MUR, Rp170.000,00 ,1,97,0,0,00,0,005,0,000,0,134,0,000,0,000
378,MX, Rp140.000,00 ,1,68,0,0,00,0,004,0,000,0,094,0,000,0,000
379,MXA, Rp130.000,00 ,2,73,0,0,00,0,004,0,005,0,101,0,000,0,000
380,MXAM, Rp170.000,00 ,2,249,0,0,00,0,005,0,005,0,343,0,000,0,000
381,MY, Rp190.000,00 ,3,395,132,90,51,0,006,0,010,0,545,0,181,0,187
382,MYH, Rp380.000,00 ,1,17,0,0,00,0,012,0,000,0,023,0,000,0,000
383,MYK, Rp410.000,00 ,1,88,0,0,00,0,013,0,000,0,121,0,000,0,000
384,MZ, Rp192.037,74 ,106,2,726,8,98,0,006,0,507,0,003,0,997,0,019
385,MZA, Rp480.000,00 ,5,320,130,34,22,0,015,0,019,0,441,0,179,0,071
386,MZF, Rp145.000,00 ,1,697,0,0,00,0,004,0,000,0,961,0,000,0,000
387,MZH, Rp380.000,00 ,1,451,0,0,00,0,012,0,000,0,622,0,000,0,000
388,MZK, Rp140.000,00 ,1,239,0,0,00,0,004,0,000,0,330,0,000,0,000
389,MZP, Rp175.000,00 ,2,110,145,0,00,0,005,0,005,0,152,0,199,0,000
390,MZR, Rp380.000,00 ,1,473,0,0,00,0,012,0,000,0,652,0,000,0,000
391,MZX, Rp730.000,00 ,1,477,0,0,00,0,024,0,000,0,658,0,000,0,000
392,MZY, Rp472.500,00 ,4,299,89,14,74,0,015,0,014,0,412,0,122,0,030
393,NA, Rp194.756,10 ,41,0,716,28,11,0,006,0,193,0,000,0,984,0,058
394,NAD, Rp240.000,00 ,1,362,0,0,00,0,007,0,000,0,499,0,000,0,000
395,NAH, Rp410.000,00 ,1,86,0,0,00,0,013,0,000,0,119,0,000,0,000
396,NAJ, Rp380.000,00 ,1,74,0,0,00,0,012,0,000,0,102,0,000,0,000
397,NAP, Rp170.000,00 ,2,82,14,0,00,0,005,0,005,0,113,0,019,0,000
398,NAZ, Rp380.000,00 ,1,305,0,0,00,0,012,0,000,0,421,0,000,0,000
399,NB, Rp130.000,00 ,2,647,1,0,00,0,004,0,005,0,892,0,001,0,000
400,NE, Rp90.000,00 ,1,512,0,0,00,0,002,0,000,0,706,0,000,0,000
401,NF, Rp182.857,14 ,7,19,455,96,82,0,005,0,029,0,026,0,625,0,200
402,NGC, Rp365.000,00 ,2,166,0,0,00,0,012,0,005,0,229,0,000,0,000
403,NGL, Rp170.000,00 ,1,437,0,0,00,0,005,0,000,0,603,0,000,0,000
404,NH, Rp140.000,00 ,1,24,0,0,00,0,004,0,000,0,033,0,000,0,000
405,NJ, Rp140.000,00 ,2,26,272,0,00,0,004,0,005,0,036,0,374,0,000
406,NK, Rp631.538,46 ,13,54,654,67,09,0,020,0,058,0,074,0,898,0,139
407,NL, Rp310.000,00 ,3,26,392,277,19,0,010,0,010,0,036,0,538,0,573
408,NM, Rp146.000,00 ,5,10,161,41,48,0,004,0,019,0,014,0,221,0,086
409,NMA, Rp140.000,00 ,1,95,0,0,00,0,004,0,000,0,131,0,000,0,000
410,NMAA, Rp133.333,33 ,3,43,4,2,83,0,004,0,010,0,059,0,005,0,006
411,NMF, Rp400.000,00 ,1,694,0,0,00,0,013,0,000,0,957,0,000,0,000
412,NN, Rp274.000,00 ,3,226,133,94,05,0,009,0,010,0,312,0,183,0,194
413,NNJ, Rp140.000,00 ,1,34,0,0,00,0,004,0,000,0,047,0,000,0,000
414,NR, Rp104.222,22 ,9,63,331,50,78,0,003,0,039,0,087,0,455,0,105
415,NS, Rp303.846,15 ,26,0,724,54,17,0,010,0,121,0,000,0,995,0,112
416,NSA, Rp248.000,00 ,5,212,143,36,15,0,008,0,019,0,292,0,196,0,075
417,NSF, Rp90.000,00 ,1,333,0,0,00,0,002,0,000,0,459,0,000,0,000
418,NSW, Rp170.000,00 ,1,146,0,0,00,0,005,0,000,0,201,0,000,0,000
419,NT, Rp138.000,00 ,3,61,280,82,02,0,004,0,010,0,084,0,385,0,170
420,NTB, Rp170.000,00 ,2,63,39,0,00,0,005,0,005,0,087,0,054,0,000
421,NY, Rp245.000,00 ,2,14,462,0,00,0,008,0,005,0,019,0,635,0,000
422,NZ, Rp371.666,67 ,6,52,407,160,97,0,012,0,024,0,072,0,559,0,333
423,NZA, Rp170.000,00 ,1,295,0,0,00,0,005,0,000,0,407,0,000,0,000
424,NZR, Rp795.000,00 ,1,228,0,0,00,0,026,0,000,0,314,0,000,0,000
425,OA, Rp170.000,00 ,1,480,0,0,00,0,005,0,000,0,662,0,000,0,000
426,OG, Rp730.000,00 ,1,1,0,0,00,0,024,0,000,0,001,0,000,0,000
427,OH, Rp275.000,00 ,2,92,24,0,00,0,009,0,005,0,127,0,033,0,000
428,OSA, Rp203.750,00 ,4,418,90,18,68,0,006,0,014,0,577,0,124,0,039
429,OSAA, Rp380.000,00 ,1,514,0,0,00,0,012,0,000,0,709,0,000,0,000
430,PA, Rp345.000,00 ,5,96,483,87,87,0,011,0,019,0,132,0,663,0,182
431,PAS, Rp370.000,00 ,2,268,0,0,00,0,012,0,005,0,370,0,000,0,000
432,PK, Rp465.000,00 ,2,208,0,0,00,0,015,0,005,0,287,0,000,0,000
433,PS, Rp380.000,00 ,1,253,0,0,00,0,012,0,000,0,349,0,000,0,000
434,Q, Rp380.000,00 ,1,613,0,0,00,0,012,0,000,0,846,0,000,0,000
435,QA, Rp740.000,00 ,3,464,182,14,14,0,024,0,010,0,640,0,250,0,029
436,QAY, Rp170.000,00 ,1,236,0,0,00,0,005,0,000,0,326,0,000,0,000
437,QE, Rp380.000,00 ,1,123,0,0,00,0,012,0,000,0,170,0,000,0,000
438,QF, Rp145.000,00 ,1,537,0,0,00,0,004,0,000,0,741,0,000,0,000
439,QH, Rp160.000,00 ,3,93,614,420,02,0,005,0,010,0,128,0,843,0,868
440,QK, Rp235.000,00 ,2,337,0,0,00,0,007,0,005,0,465,0,000,0,000
441,QN, Rp190.000,00 ,1,62,0,0,00,0,006,0,000,0,086,0,000,0,000
442,QSM, Rp170.000,00 ,1,321,0,0,00,0,005,0,000,0,443,0,000,0,000
443,RA, Rp493.355,93 ,59,50,667,12,73,0,016,0,280,0,069,0,916,0,026
444,RAA, Rp7.400.000,00 ,2,114,90,0,00,0,247,0,005,0,157,0,124,0,000
445,RAK, Rp675.000,00 ,1,195,0,0,00,0,022,0,000,0,269,0,000,0,000
446,RAM, Rp170.000,00 ,1,236,0,0,00,0,005,0,000,0,326,0,000,0,000
447,RAR, Rp170.000,00 ,1,192,0,0,00,0,005,0,000,0,265,0,000,0,000
448,RAS, Rp450.000,00 ,2,178,130,0,00,0,014,0,005,0,246,0,179,0,000
449,RB, Rp235.000,00 ,2,570,95,0,00,0,007,0,005,0,786,0,130,0,000
450,RBA, Rp100.000,00 ,1,173,0,0,00,0,003,0,000,0,239,0,000,0,000
451,RC, Rp180.000,00 ,1,419,0,0,00,0,005,0,000,0,578,0,000,0,000
452,RD, Rp286.250,00 ,4,11,581,306,87,0,009,0,014,0,015,0,798,0,634
453,RDK, Rp380.000,00 ,1,183,0,0,00,0,012,0,000,0,252,0,000,0,000
454,RE, Rp953.333,33 ,3,323,79,53,03,0,031,0,010,0,446,0,109,0,110
455,RF, Rp212.000,00 ,5,67,403,106,96,0,006,0,019,0,092,0,554,0,221
456,RFA, Rp380.000,00 ,1,127,0,0,00,0,012,0,000,0,175,0,000,0,000
457,RFB, Rp170.000,00 ,1,100,0,0,00,0,005,0,000,0,138,0,000,0,000
458,RFR, Rp180.000,00 ,1,349,0,0,00,0,005,0,000,0,481,0,000,0,000
459,RG, Rp380.000,00 ,1,466,0,0,00,0,012,0,000,0,643,0,000,0,000
460,RH, Rp406.250,00 ,8,11,685,187,73,0,013,0,034,0,015,0,941,0,388
461,RHR, Rp380.000,00 ,1,141,0,0,00,0,012,0,000,0,194,0,000,0,000
462,RI, Rp395.000,00 ,2,192,235,0,00,0,013,0,005,0,265,0,323,0,000
463,RK, Rp643.900,00 ,10,11,666,38,55,0,021,0,043,0,015,0,915,0,080
464,RKH, Rp380.000,00 ,1,193,0,0,00,0,012,0,000,0,266,0,000,0,000
465,RL, Rp275.000,00 ,2,518,53,0,00,0,009,0,005,0,714,0,073,0,000
466,RM, Rp411.875,00 ,8,42,640,153,42,0,013,0,034,0,058,0,879,0,317
467,RMA, Rp170.000,00 ,1,369,0,0,00,0,005,0,000,0,509,0,000,0,000
468,RMS, Rp685.000,00 ,1,125,0,0,00,0,022,0,000,0,172,0,000,0,000
469,RN, Rp606.034,48 ,29,18,621,20,90,0,020,0,135,0,025,0,853,0,043
470,RNA, Rp402.666,67 ,15,11,446,32,76,0,013,0,068,0,015,0,613,0,068
471,RP, Rp235.833,33 ,6,169,486,22,63,0,007,0,024,0,233,0,668,0,047
472,RPS, Rp340.000,00 ,1,187,0,0,00,0,011,0,000,0,258,0,000,0,000
473,RR, Rp525.074,07 ,27,59,655,21,60,0,017,0,126,0,081,0,900,0,045
474,RRA, Rp990.000,00 ,2,235,126,0,00,0,032,0,005,0,324,0,173,0,000
475,RS, Rp267.125,00 ,16,60,631,56,63,0,008,0,072,0,083,0,867,0,117
476,RSAA, Rp180.000,00 ,1,317,0,0,00,0,005,0,000,0,437,0,000,0,000
477,RSK, Rp170.000,00 ,1,250,0,0,00,0,005,0,000,0,345,0,000,0,000
478,RSR, Rp300.000,00 ,2,131,0,0,00,0,009,0,005,0,181,0,000,0,000
479,RT, Rp170.000,00 ,1,93,0,0,00,0,005,0,000,0,128,0,000,0,000
480,RY, Rp380.000,00 ,1,79,0,0,00,0,012,0,000,0,109,0,000,0,000
481,RZ, Rp330.000,00 ,3,16,332,131,52,0,010,0,010,0,022,0,456,0,272
482,RZA, Rp143.333,33 ,3,33,307,217,08,0,004,0,010,0,046,0,422,0,449
483,SA, Rp1.196.000,00 ,39,0,712,20,07,0,039,0,184,0,000,0,978,0,042
484,SAA, Rp170.000,00 ,2,204,259,0,00,0,005,0,005,0,281,0,356,0,000
485,SAF, Rp230.000,00 ,2,99,266,0,00,0,007,0,005,0,137,0,365,0,000
486,SAI, Rp140.000,00 ,1,75,0,0,00,0,004,0,000,0,103,0,000,0,000
487,SAM, Rp170.000,00 ,1,200,0,0,00,0,005,0,000,0,276,0,000,0,000
488,SAN, Rp120.000,00 ,2,96,159,0,00,0,003,0,005,0,132,0,218,0,000
489,SAR, Rp380.000,00 ,1,573,0,0,00,0,012,0,000,0,790,0,000,0,000
490,SAS, Rp140.000,00 ,1,67,0,0,00,0,004,0,000,0,092,0,000,0,000
491,SB, Rp205.000,00 ,4,222,347,176,65,0,006,0,014,0,306,0,477,0,365
492,SC, Rp220.000,00 ,1,188,0,0,00,0,007,0,000,0,259,0,000,0,000
493,SD, Rp350.000,00 ,4,52,371,134,67,0,011,0,014,0,072,0,510,0,278
494,SDH, Rp12.960.000,00 ,1,263,0,0,00,0,433,0,000,0,363,0,000,0,000
495,SEH, Rp380.000,00 ,1,25,0,0,00,0,012,0,000,0,034,0,000,0,000
496,SF, Rp310.000,00 ,3,434,235,122,33,0,010,0,010,0,599,0,323,0,253
497,SG, Rp170.000,00 ,1,256,0,0,00,0,005,0,000,0,353,0,000,0,000
498,SGD, Rp1.472.500,00 ,2,108,173,0,00,0,049,0,005,0,149,0,238,0,000
499,SGVE, Rp170.000,00 ,1,257,0,0,00,0,005,0,000,0,354,0,000,0,000
500,SH, Rp170.000,00 ,4,311,230,72,83,0,005,0,014,0,429,0,316,0,151
501,SHA, Rp170.000,00 ,1,197,0,0,00,0,005,0,000,0,272,0,000,0,000
502,SJ, Rp130.000,00 ,2,58,0,0,00,0,004,0,005,0,080,0,000,0,000
503,SK, Rp529.705,88 ,17,1,709,73,75,0,017,0,077,0,001,0,974,0,152
504,SKF, Rp1.225.000,00 ,1,279,0,0,00,0,040,0,000,0,385,0,000,0,000
505,SL, Rp684.615,38 ,13,53,313,32,57,0,022,0,058,0,073,0,430,0,067
506,SM, Rp269.000,00 ,15,40,649,60,25,0,008,0,068,0,055,0,891,0,125
507,SMA, Rp1.225.000,00 ,1,295,0,0,00,0,040,0,000,0,407,0,000,0,000
508,SN, Rp280.909,09 ,44,3,716,57,11,0,009,0,208,0,004,0,984,0,118
509,SNA, Rp380.000,00 ,1,194,0,0,00,0,012,0,000,0,268,0,000,0,000
510,SNM, Rp296.250,00 ,4,308,256,121,04,0,009,0,014,0,425,0,352,0,250
511,SO, Rp380.000,00 ,1,573,0,0,00,0,012,0,000,0,790,0,000,0,000
512,SP, Rp170.000,00 ,1,578,0,0,00,0,005,0,000,0,797,0,000,0,000
513,SQA, Rp130.000,00 ,2,176,0,0,00,0,004,0,005,0,243,0,000,0,000
514,SR, Rp245.500,00 ,10,116,612,233,35,0,008,0,043,0,160,0,841,0,482
515,SS, Rp1.308.000,00 ,5,121,549,34,88,0,043,0,019,0,167,0,754,0,072
516,ST, Rp816.666,67 ,3,233,229,88,39,0,027,0,010,0,321,0,315,0,183
517,SUB, Rp290.000,00 ,1,366,0,0,00,0,009,0,000,0,505,0,000,0,000
518,SZ, Rp208.333,33 ,6,120,475,127,16,0,006,0,024,0,166,0,652,0,263
519,SZD, Rp140.000,00 ,1,202,0,0,00,0,004,0,000,0,279,0,000,0,000
520,TA, Rp337.857,14 ,7,488,151,28,94,0,011,0,029,0,673,0,207,0,060
521,TAS, Rp730.000,00 ,1,382,0,0,00,0,024,0,000,0,527,0,000,0,000
522,TBTD, Rp90.000,00 ,1,279,0,0,00,0,002,0,000,0,385,0,000,0,000
523,TD, Rp122.000,00 ,8,280,429,82,70,0,003,0,034,0,386,0,589,0,171
524,TE, Rp380.000,00 ,1,13,0,0,00,0,012,0,000,0,018,0,000,0,000
525,TH, Rp1.502.500,00 ,2,688,6,0,00,0,050,0,005,0,949,0,008,0,000
526,TKDH, Rp7.400.000,00 ,2,459,45,0,00,0,247,0,005,0,633,0,062,0,000
527,TKI, Rp20.000,00 ,1,41,0,0,00,0,000,0,000,0,057,0,000,0,000
528,TKIC, Rp29.880.000,00 ,1,18,0,0,00,1,000,0,000,0,025,0,000,0,000
529,TN, Rp380.000,00 ,3,45,511,204,35,0,012,0,010,0,062,0,702,0,423
530,TT, Rp170.000,00 ,1,519,0,0,00,0,005,0,000,0,716,0,000,0,000
531,TU, Rp213.333,33 ,3,128,9,4,95,0,006,0,010,0,177,0,012,0,010
532,UA, Rp306.666,67 ,3,628,39,27,58,0,010,0,010,0,866,0,054,0,057
533,UAH, Rp246.666,67 ,3,53,18,12,73,0,008,0,010,0,073,0,025,0,026
534,UF, Rp140.000,00 ,1,248,0,0,00,0,004,0,000,0,342,0,000,0,000
535,UGN, Rp380.000,00 ,1,129,0,0,00,0,012,0,000,0,178,0,000,0,000
536,UK, Rp140.000,00 ,1,121,0,0,00,0,004,0,000,0,167,0,000,0,000
537,UM, Rp140.000,00 ,3,116,118,16,97,0,004,0,010,0,160,0,162,0,035
538,UN, Rp730.000,00 ,1,383,0,0,00,0,024,0,000,0,528,0,000,0,000
539,UNH, Rp365.000,00 ,2,102,0,0,00,0,012,0,005,0,141,0,000,0,000
540,VC, Rp380.000,00 ,1,725,0,0,00,0,012,0,000,1,000,0,000,0,000
541,VE, Rp405.625,00 ,8,89,564,109,05,0,013,0,034,0,123,0,775,0,225
542,VET, Rp170.000,00 ,1,326,0,0,00,0,005,0,000,0,450,0,000,0,000
543,VM, Rp380.000,00 ,1,582,0,0,00,0,012,0,000,0,803,0,000,0,000
544,VS, Rp555.000,00 ,2,329,203,0,00,0,018,0,005,0,454,0,279,0,000
545,WA, Rp275.000,00 ,2,649,41,0,00,0,009,0,005,0,895,0,056,0,000
546,YA, Rp560.625,00 ,8,39,554,78,04,0,018,0,034,0,054,0,761,0,161
547,YB, Rp380.000,00 ,1,8,0,0,00,0,012,0,000,0,011,0,000,0,000
548,YH, Rp910.000,00 ,3,329,333,22,51,0,030,0,010,0,454,0,457,0,047
549,YM, Rp408.333,33 ,6,159,189,152,63,0,013,0,024,0,219,0,260,0,316
550,YMQ, Rp170.000,00 ,1,493,0,0,00,0,005,0,000,0,680,0,000,0,000
551,YP, Rp170.000,00 ,1,149,0,0,00,0,005,0,000,0,206,0,000,0,000
552,YS, Rp227.500,00 ,4,38,288,152,63,0,007,0,014,0,052,0,396,0,316
553,YZ, Rp220.000,00 ,3,86,27,17,68,0,007,0,010,0,119,0,037,0,037
554,ZA, Rp366.950,00 ,20,108,527,28,90,0,012,0,092,0,149,0,724,0,060
555,ZAAG, Rp170.000,00 ,1,205,0,0,00,0,005,0,000,0,283,0,000,0,000
556,ZAFP, Rp170.000,00 ,1,305,0,0,00,0,005,0,000,0,421,0,000,0,000
557,ZAH, Rp140.000,00 ,2,9,80,0,00,0,004,0,005,0,012,0,110,0,000
558,ZAM, Rp722.500,00 ,2,362,112,0,00,0,024,0,005,0,499,0,154,0,000
559,ZB, Rp365.000,00 ,2,204,0,0,00,0,012,0,005,0,281,0,000,0,000
560,ZC, Rp365.000,00 ,2,278,0,0,00,0,012,0,005,0,383,0,000,0,000
561,ZD, Rp144.500,00 ,4,141,493,96,67,0,004,0,014,0,194,0,677,0,200
562,ZDR, Rp170.000,00 ,1,278,0,0,00,0,005,0,000,0,383,0,000,0,000
563,ZH, Rp667.142,86 ,7,42,682,67,89,0,022,0,029,0,058,0,937,0,140
564,ZI, Rp380.000,00 ,1,522,0,0,00,0,012,0,000,0,720,0,000,0,000
565,ZK, Rp285.000,00 ,6,236,403,67,28,0,009,0,024,0,326,0,554,0,139
566,ZM, Rp338.333,33 ,6,108,338,127,82,0,011,0,024,0,149,0,464,0,264
567,ZN, Rp207.500,00 ,4,121,574,329,67,0,006,0,014,0,167,0,788,0,682
568,ZP, Rp380.000,00 ,1,122,0,0,00,0,012,0,000,0,168,0,000,0,000
569,ZR, Rp486.666,67 ,3,203,182,128,69,0,016,0,010,0,280,0,250,0,266
570,ZS, Rp208.000,00 ,2,184,139,0,00,0,006,0,005,0,254,0,191,0,000
571,ZZ, Rp200.714,29 ,7,444,97,12,37,0,006,0,029,0,612,0,133,0,026
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
